Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A00003_001,SE_A00003_002,SE_A00003_003
"0100060","Andalusia City School District, Alabama","ACSSF","al","970","00","0009502",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00060",,,,,,,"97000US0100060","Andalusia City School District",,,,8719,19.8139,19.65718,0.1567235
"0100090","Anniston City School District, Alabama","ACSSF","al","970","00","0009503",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00090",,,,,,,"97000US0100090","Anniston City School District",,,,21518,45.89445,45.82478,0.06967909
"0100100","Arab City School District, Alabama","ACSSF","al","970","00","0009504",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00100",,,,,,,"97000US0100100","Arab City School District",,,,8405,13.45326,13.32023,0.1330292
"0100120","Athens City School District, Alabama","ACSSF","al","970","00","0009505",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00120",,,,,,,"97000US0100120","Athens City School District",,,,26686,40.60124,40.33734,0.2639008
"0100180","Attalla City School District, Alabama","ACSSF","al","970","00","0009506",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00180",,,,,,,"97000US0100180","Attalla City School District",,,,5885,6.998802,6.998802,0
"0100185","Saraland City School District, Alabama","ACSSF","al","970","00","0009507",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00185",,,,,,,"97000US0100185","Saraland City School District",,,,14561,32.37191,32.15063,0.2212767
"0100188","Chickasaw City School District, Alabama","ACSSF","al","970","00","0009508",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00188",,,,,,,"97000US0100188","Chickasaw City School District",,,,5757,4.557333,4.206565,0.3507673
"0100189","Satsuma City School District, Alabama","ACSSF","al","970","00","0009509",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00189",,,,,,,"97000US0100189","Satsuma City School District",,,,6163,7.398381,7.348215,0.05016626
"0100190","Alabaster City School District, Alabama","ACSSF","al","970","00","0009510",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00190",,,,,,,"97000US0100190","Alabaster City School District",,,,33373,25.59314,25.27921,0.3139312
"0100194","Pelham City School District, Alabama","ACSSF","al","970","00","0009511",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00194",,,,,,,"97000US0100194","Pelham City School District",,,,23707,39.33071,38.82444,0.5062745
"0100195","Pike Road City School District, Alabama","ACSSF","al","970","00","0009512",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00195",,,,,,,"97000US0100195","Pike Road City School District",,,,9745,33.57767,33.27579,0.3018698
"0100210","Auburn City School District, Alabama","ACSSF","al","970","00","0009513",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00210",,,,,,,"97000US0100210","Auburn City School District",,,,65508,61.6792,60.65077,1.02843
"0100240","Autauga County School District, Alabama","ACSSF","al","970","00","0009514",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00240",,,,,,,"97000US0100240","Autauga County School District",,,,55639,604.3692,594.4561,9.913101
"0100270","Baldwin County School District, Alabama","ACSSF","al","970","00","0009515",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00270",,,,,,,"97000US0100270","Baldwin County School District",,,,218289,1266.585,829.1481,437.4368
"0100300","Barbour County School District, Alabama","ACSSF","al","970","00","0009516",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00300",,,,,,,"97000US0100300","Barbour County School District",,,,13148,831.0399,825.493,5.546968
"0100330","Bessemer City School District, Alabama","ACSSF","al","970","00","0009517",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00330",,,,,,,"97000US0100330","Bessemer City School District",,,,26063,40.5373,40.32863,0.2086747
"0100360","Bibb County School District, Alabama","ACSSF","al","970","00","0009518",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00360",,,,,,,"97000US0100360","Bibb County School District",,,,22374,626.1655,622.4695,3.695887
"0100390","Birmingham City School District, Alabama","ACSSF","al","970","00","0009519",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00390",,,,,,,"97000US0100390","Birmingham City School District",,,,210793,149.41,146.884,2.526045
"0100420","Blount County School District, Alabama","ACSSF","al","970","00","0009520",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00420",,,,,,,"97000US0100420","Blount County School District",,,,51205,634.7454,629.0633,5.682089
"0100450","Brewton City School District, Alabama","ACSSF","al","970","00","0009521",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00450",,,,,,,"97000US0100450","Brewton City School District",,,,5210,11.53285,11.29638,0.2364694
"0100480","Bullock County School District, Alabama","ACSSF","al","970","00","0009522",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00480",,,,,,,"97000US0100480","Bullock County School District",,,,10173,625.1435,622.8151,2.328454
"0100510","Butler County School District, Alabama","ACSSF","al","970","00","0009523",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00510",,,,,,,"97000US0100510","Butler County School District",,,,19726,777.8815,776.8386,1.042939
"0100540","Calhoun County School District, Alabama","ACSSF","al","970","00","0009524",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00540",,,,,,,"97000US0100540","Calhoun County School District",,,,55015,478.9605,473.6306,5.329947
"0100600","Chambers County School District, Alabama","ACSSF","al","970","00","0009525",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00600",,,,,,,"97000US0100600","Chambers County School District",,,,27207,596.8715,590.3186,6.55281
"0100630","Cherokee County School District, Alabama","ACSSF","al","970","00","0009526",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00630",,,,,,,"97000US0100630","Cherokee County School District",,,,26035,599.9764,553.5241,46.45226
"0100660","Chilton County School District, Alabama","ACSSF","al","970","00","0009527",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00660",,,,,,,"97000US0100660","Chilton County School District",,,,44147,700.7874,692.8367,7.950661
"0100690","Choctaw County School District, Alabama","ACSSF","al","970","00","0009528",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00690",,,,,,,"97000US0100690","Choctaw County School District",,,,12755,836.5282,829.1481,7.380081
"0100720","Clarke County School District, Alabama","ACSSF","al","970","00","0009529",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00720",,,,,,,"97000US0100720","Clarke County School District",,,,18868,843.2363,829.1481,14.08813
"0100750","Clay County School District, Alabama","ACSSF","al","970","00","0009530",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00750",,,,,,,"97000US0100750","Clay County School District",,,,13285,606.0017,603.9625,2.039243
"0100780","Cleburne County School District, Alabama","ACSSF","al","970","00","0009531",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00780",,,,,,,"97000US0100780","Cleburne County School District",,,,14768,511.9428,511.1192,0.8236054
"0100810","Coffee County School District, Alabama","ACSSF","al","970","00","0009532",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00810",,,,,,,"97000US0100810","Coffee County School District",,,,19497,542.1584,541.2482,0.9102513
"0100840","Colbert County School District, Alabama","ACSSF","al","970","00","0009533",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00840",,,,,,,"97000US0100840","Colbert County School District",,,,23208,590.7598,560.3494,30.41046
"0100870","Conecuh County School District, Alabama","ACSSF","al","970","00","0009534",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00870",,,,,,,"97000US0100870","Conecuh County School District",,,,12219,831.6294,829.1481,2.481281
"0100900","Coosa County School District, Alabama","ACSSF","al","970","00","0009535",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00900",,,,,,,"97000US0100900","Coosa County School District",,,,10696,666.3499,650.9092,15.44067
"0100930","Covington County School District, Alabama","ACSSF","al","970","00","0009536",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00930",,,,,,,"97000US0100930","Covington County School District",,,,21972,841.27,829.1481,12.12192
"0100960","Crenshaw County School District, Alabama","ACSSF","al","970","00","0009537",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00960",,,,,,,"97000US0100960","Crenshaw County School District",,,,13826,610.9454,608.8649,2.080535
"0100990","Cullman City School District, Alabama","ACSSF","al","970","00","0009538",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00990",,,,,,,"97000US0100990","Cullman City School District",,,,15236,19.94495,18.73721,1.207742
"0101020","Cullman County School District, Alabama","ACSSF","al","970","00","0009539",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01020",,,,,,,"97000US0101020","Cullman County School District",,,,68043,734.9503,715.8764,19.07389
"0101050","Dale County School District, Alabama","ACSSF","al","970","00","0009540",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01050",,,,,,,"97000US0101050","Dale County School District",,,,14639,360.3472,360.1201,0.2271265
"0101080","Daleville City School District, Alabama","ACSSF","al","970","00","0009541",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01080",,,,,,,"97000US0101080","Daleville City School District",,,,11348,60.32022,60.32022,0
"0101110","Dallas County School District, Alabama","ACSSF","al","970","00","0009542",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01110",,,,,,,"97000US0101110","Dallas County School District",,,,20422,843.6607,829.1481,14.51262
"0101140","DeKalb County School District, Alabama","ACSSF","al","970","00","0009543",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01140",,,,,,,"97000US0101140","DeKalb County School District",,,,57367,721.9024,720.6707,1.231696
"0101170","Decatur City School District, Alabama","ACSSF","al","970","00","0009544",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01170",,,,,,,"97000US0101170","Decatur City School District",,,,54344,60.85999,54.35764,6.502345
"0101200","Demopolis City School District, Alabama","ACSSF","al","970","00","0009545",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01200",,,,,,,"97000US0101200","Demopolis City School District",,,,6724,18.06617,17.74374,0.3224305
"0101230","Dothan City School District, Alabama","ACSSF","al","970","00","0009546",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01230",,,,,,,"97000US0101230","Dothan City School District",,,,68608,90.15309,89.82689,0.3262008
"0101260","Elba City School District, Alabama","ACSSF","al","970","00","0009547",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01260",,,,,,,"97000US0101260","Elba City School District",,,,4933,84.48312,83.95206,0.5310623
"0101290","Elmore County School District, Alabama","ACSSF","al","970","00","0009548",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01290",,,,,,,"97000US0101290","Elmore County School District",,,,74048,560.7873,526.9578,33.82956
"0101320","Enterprise City School District, Alabama","ACSSF","al","970","00","0009549",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01320",,,,,,,"97000US0101320","Enterprise City School District",,,,28170,31.02521,30.95795,0.06726054
"0101350","Escambia County School District, Alabama","ACSSF","al","970","00","0009550",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01350",,,,,,,"97000US0101350","Escambia County School District",,,,31565,836.6433,829.1481,7.495183
"0101380","Etowah County School District, Alabama","ACSSF","al","970","00","0009551",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01380",,,,,,,"97000US0101380","Etowah County School District",,,,60599,499.9535,487.6675,12.28598
"0101410","Eufaula City School District, Alabama","ACSSF","al","970","00","0009552",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01410",,,,,,,"97000US0101410","Eufaula City School District",,,,11878,73.47518,59.51503,13.96015
"0101440","Fairfield City School District, Alabama","ACSSF","al","970","00","0009553",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01440",,,,,,,"97000US0101440","Fairfield City School District",,,,10749,3.460336,3.460336,0
"0101470","Fayette County School District, Alabama","ACSSF","al","970","00","0009554",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01470",,,,,,,"97000US0101470","Fayette County School District",,,,15341,601.4849,599.8314,1.653505
"0101530","Florence City School District, Alabama","ACSSF","al","970","00","0009555",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01530",,,,,,,"97000US0101530","Florence City School District",,,,40652,26.72893,26.51792,0.2110071
"0101560","Fort Payne City School District, Alabama","ACSSF","al","970","00","0009556",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01560",,,,,,,"97000US0101560","Fort Payne City School District",,,,14063,56.76042,56.40634,0.3540777
"0101590","Franklin County School District, Alabama","ACSSF","al","970","00","0009557",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01590",,,,,,,"97000US0101590","Franklin County School District",,,,21784,633.0071,620.5107,12.49646
"0101620","Gadsden City School District, Alabama","ACSSF","al","970","00","0009558",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01620",,,,,,,"97000US0101620","Gadsden City School District",,,,35224,38.65943,37.42987,1.229558
"0101640","Geneva City School District, Alabama","ACSSF","al","970","00","0009559",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01640",,,,,,,"97000US0101640","Geneva City School District",,,,6251,85.56904,84.62543,0.9435998
"0101660","Geneva County School District, Alabama","ACSSF","al","970","00","0009560",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01660",,,,,,,"97000US0101660","Geneva County School District",,,,20132,493.3819,489.8593,3.522602
"0101680","Greene County School District, Alabama","ACSSF","al","970","00","0009561",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01680",,,,,,,"97000US0101680","Greene County School District",,,,8221,659.9251,647.0231,12.90204
"0101690","Guntersville City School District, Alabama","ACSSF","al","970","00","0009562",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01690",,,,,,,"97000US0101690","Guntersville City School District",,,,8531,42.69729,25.63462,17.06267
"0101710","Hale County School District, Alabama","ACSSF","al","970","00","0009563",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01710",,,,,,,"97000US0101710","Hale County School District",,,,14754,656.5013,643.9901,12.51118
"0101720","Haleyville City School District, Alabama","ACSSF","al","970","00","0009564",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01720",,,,,,,"97000US0101720","Haleyville City School District",,,,7651,74.50561,74.16125,0.3443568
"0101730","Hartselle City School District, Alabama","ACSSF","al","970","00","0009565",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01730",,,,,,,"97000US0101730","Hartselle City School District",,,,14223,14.91396,14.83705,0.07691117
"0101740","Henry County School District, Alabama","ACSSF","al","970","00","0009566",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01740",,,,,,,"97000US0101740","Henry County School District",,,,17104,568.1289,561.583,6.545902
"0101760","Homewood City School District, Alabama","ACSSF","al","970","00","0009567",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01760",,,,,,,"97000US0101760","Homewood City School District",,,,25170,8.32608,8.275573,0.05050796
"0101770","Houston County School District, Alabama","ACSSF","al","970","00","0009568",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01770",,,,,,,"97000US0101770","Houston County School District",,,,37792,499.4495,497.9242,1.525319
"0101800","Huntsville City School District, Alabama","ACSSF","al","970","00","0009569",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01800",,,,,,,"97000US0101800","Huntsville City School District",,,,199845,215.4066,214.0458,1.360791
"0101830","Jackson County School District, Alabama","ACSSF","al","970","00","0009570",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01830",,,,,,,"97000US0101830","Jackson County School District",,,,37313,872.3029,829.1481,43.15473
"0101860","Jacksonville City School District, Alabama","ACSSF","al","970","00","0009571",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01860",,,,,,,"97000US0101860","Jacksonville City School District",,,,12796,10.91743,10.9077,0.009729003
"0101890","Jasper City School District, Alabama","ACSSF","al","970","00","0009572",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01890",,,,,,,"97000US0101890","Jasper City School District",,,,13584,29.65874,29.32495,0.3337865
"0101920","Jefferson County School District, Alabama","ACSSF","al","970","00","0009573",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01920",,,,,,,"97000US0101920","Jefferson County School District",,,,231287,806.6763,796.8941,9.782123
"0101950","Lamar County School District, Alabama","ACSSF","al","970","00","0009574",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01950",,,,,,,"97000US0101950","Lamar County School District",,,,13854,605.4643,604.8463,0.6180257
"0101980","Lanett City School District, Alabama","ACSSF","al","970","00","0009575",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"01980",,,,,,,"97000US0101980","Lanett City School District",,,,6220,6.242281,6.242281,0
"0102010","Lauderdale County School District, Alabama","ACSSF","al","970","00","0009576",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02010",,,,,,,"97000US0102010","Lauderdale County School District",,,,52218,692.8709,641.4962,51.37469
"0102040","Lawrence County School District, Alabama","ACSSF","al","970","00","0009577",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02040",,,,,,,"97000US0102040","Lawrence County School District",,,,32969,717.2028,690.6844,26.51838
"0102070","Lee County School District, Alabama","ACSSF","al","970","00","0009578",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02070",,,,,,,"97000US0102070","Lee County School District",,,,62594,490.075,483.8221,6.252881
"0102100","Limestone County School District, Alabama","ACSSF","al","970","00","0009579",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02100",,,,,,,"97000US0102100","Limestone County School District",,,,61192,515.556,469.0744,46.48157
"0102130","Linden City School District, Alabama","ACSSF","al","970","00","0009580",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02130",,,,,,,"97000US0102130","Linden City School District",,,,3766,213.7176,212.535,1.182523
"0102160","Lowndes County School District, Alabama","ACSSF","al","970","00","0009581",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02160",,,,,,,"97000US0102160","Lowndes County School District",,,,9936,725.0702,716.0851,8.985085
"0102190","Macon County School District, Alabama","ACSSF","al","970","00","0009582",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02190",,,,,,,"97000US0102190","Macon County School District",,,,18437,613.2079,608.6652,4.542688
"0102220","Madison County School District, Alabama","ACSSF","al","970","00","0009583",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02220",,,,,,,"97000US0102220","Madison County School District",,,,126167,612.588,602.6315,9.956449
"0102250","Marengo County School District, Alabama","ACSSF","al","970","00","0009584",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02250",,,,,,,"97000US0102250","Marengo County School District",,,,8648,750.8875,746.6196,4.267925
"0102310","Marion County School District, Alabama","ACSSF","al","970","00","0009585",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02310",,,,,,,"97000US0102310","Marion County School District",,,,24209,703.8734,702.7662,1.107145
"0102350","Midfield City School District, Alabama","ACSSF","al","970","00","0009586",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02350",,,,,,,"97000US0102350","Midfield City School District",,,,4984,2.657637,2.657637,0
"0102370","Mobile County School District, Alabama","ACSSF","al","970","00","0009587",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02370",,,,,,,"97000US0102370","Mobile County School District",,,,387496,1243.204,829.1481,414.0558
"0102400","Monroe County School District, Alabama","ACSSF","al","970","00","0009588",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02400",,,,,,,"97000US0102400","Monroe County School District",,,,21006,837.8777,829.1481,8.729647
"0102430","Montgomery County School District, Alabama","ACSSF","al","970","00","0009589",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02430",,,,,,,"97000US0102430","Montgomery County School District",,,,214578,762.8325,748.7156,14.11685
"0102480","Morgan County School District, Alabama","ACSSF","al","970","00","0009590",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02480",,,,,,,"97000US0102480","Morgan County School District",,,,50785,528.5345,515.5879,12.94667
"0102490","Mountain Brook City School District, Alabama","ACSSF","al","970","00","0009591",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02490",,,,,,,"97000US0102490","Mountain Brook City School District",,,,20178,12.83879,12.81958,0.01920858
"0102520","Muscle Shoals City School District, Alabama","ACSSF","al","970","00","0009592",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02520",,,,,,,"97000US0102520","Muscle Shoals City School District",,,,14379,16.82386,16.80336,0.0205028
"0102550","Oneonta City School District, Alabama","ACSSF","al","970","00","0009593",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02550",,,,,,,"97000US0102550","Oneonta City School District",,,,6550,15.88284,15.82734,0.05549755
"0102580","Opelika City School District, Alabama","ACSSF","al","970","00","0009594",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02580",,,,,,,"97000US0102580","Opelika City School District",,,,30589,60.0764,59.06697,1.009431
"0102610","Opp City School District, Alabama","ACSSF","al","970","00","0009595",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02610",,,,,,,"97000US0102610","Opp City School District",,,,6405,24.58933,23.66534,0.9239942
"0102635","Oxford City School District, Alabama","ACSSF","al","970","00","0009596",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02635",,,,,,,"97000US0102635","Oxford City School District",,,,23235,42.22373,41.46589,0.7578421
"0102640","Ozark City School District, Alabama","ACSSF","al","970","00","0009597",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02640",,,,,,,"97000US0102640","Ozark City School District",,,,16167,66.06926,65.8139,0.2553599
"0102650","Pell City City School District, Alabama","ACSSF","al","970","00","0009598",,,,,"01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02650",,,,,,,"97000US0102650","Pell City City School District",,,,28961,168.7479,155.3789,13.36901
